UNOFFICIAL ELECTION RESULTS
ADA
Precinct,Contest Name,Candidate Name,Votes,Voter Turnout
"2212 - A","United States President","Brian Larry Kienitz","0","56.44%"
"2212 - A","United States President","Peter Sonski","0","56.44%"
"2212 - A","United States President","Unassigned write-ins","9","56.44%"
"2212 - A","United States Representative District 1","Brendan J. Gomez","7","56.44%"
"2212 - A","United States Representative District 1","Kaylee Peterson","240","56.44%"
"2212 - A","United States Representative District 1","Matt Loesby","16","56.44%"
"2212 - A","United States Representative District 1","Russ Fulcher","690","56.44%"
"2212 - A","United States Representative District 1","David D Bot","0","56.44%"
"2212 - A","United States Representative District 1","Margot Dupre","0","56.44%"
"2212 - A","United States Representative District 1","Unassigned write-ins","1","56.44%"
"2212 - A","State Senator District 22","Dawn C. Pierce","242","56.44%"
"2212 - A","State Senator District 22","Lori Den Hartog","706","56.44%"
"2212 - A","State Representative District 22 Seat A","Loren Petty","251","56.44%"
"2212 - A","State Representative District 22 Seat A","John Vander Woude","693","56.44%"
"2212 - A","State Representative District 22 Seat B","Glida Bothwell","233","56.44%"
"2212 - A","State Representative District 22 Seat B","Jason A. Monks","706","56.44%"
"2212 - A","County Commissioner District 1","Jonathan Lashley","228","56.44%"
"2212 - A","County Commissioner District 1","Ryan Davidson","705","56.44%"
"2212 - A","County Commissioner District 3","Devin Gutierrez","227","56.44%"
"2212 - A","County Commissioner District 3","Tom Dayley","705","56.44%"
"2212 - A","County Sheriff","Doug Traubel","194","56.44%"
"2212 - A","County Sheriff","Matthew Clifford","707","56.44%"
"2212 - A","County Prosecuting Attorney","Johnathan Baldauf","206","56.44%"
"2212 - A","County Prosecuting Attorney","Jan Bennetts","714","56.44%"
"2212 - A","Retain Magistrate Judge Ransom Bailey","YES","560","56.44%"
"2212 - A","Retain Magistrate Judge Ransom Bailey","NO","133","56.44%"
"2212 - A","Retain Magistrate Judge Susan Clark","YES","547","56.44%"
"2212 - A","Retain Magistrate Judge Susan Clark","NO","149","56.44%"
"2212 - A","Retain Magistrate Judge Danica Comstock","YES","536","56.44%"
"2212 - A","Retain Magistrate Judge Danica Comstock","NO","125","56.44%"
"2212 - A","Retain Magistrate Judge Kira L. Dale","YES","516","56.44%"
"2212 - A","Retain Magistrate Judge Kira L. Dale","NO","140","56.44%"
"2212 - A","Retain Magistrate Judge Michael Dean","YES","524","56.44%"
"2212 - A","Retain Magistrate Judge Michael Dean","NO","130","56.44%"
"2212 - A","Retain Magistrate Judge Andrew Ellis","YES","522","56.44%"
"2212 - A","Retain Magistrate Judge Andrew Ellis","NO","136","56.44%"
"2212 - A","Retain Magistrate Judge Laurie A. Fortier","YES","521","56.44%"
"2212 - A","Retain Magistrate Judge Laurie A. Fortier","NO","133","56.44%"
"2212 - A","Retain Magistrate Judge Theresa Gardunia","YES","510","56.44%"
"2212 - A","Retain Magistrate Judge Theresa Gardunia","NO","139","56.44%"
"2212 - A","Retain Magistrate Judge Cathleen MacGregor Irby","YES","510","56.44%"
"2212 - A","Retain Magistrate Judge Cathleen MacGregor Irby","NO","136","56.44%"
"2212 - A","Retain Magistrate Judge Regan C. Jameson","YES","518","56.44%"
"2212 - A","Retain Magistrate Judge Regan C. Jameson","NO","124","56.44%"
"2212 - A","Retain Magistrate Judge Joanne Kibodeaux","YES","511","56.44%"
"2212 - A","Retain Magistrate Judge Joanne Kibodeaux","NO","130","56.44%"
"2212 - A","Retain Magistrate Judge David D. Manweiler","YES","518","56.44%"
"2212 - A","Retain Magistrate Judge David D. Manweiler","NO","133","56.44%"
"2212 - A","Retain Magistrate Judge Michael McLennan","YES","510","56.44%"
"2212 - A","Retain Magistrate Judge Michael McLennan","NO","127","56.44%"
"2212 - A","Retain Magistrate Judge Kyle Schou","YES","496","56.44%"
"2212 - A","Retain Magistrate Judge Kyle Schou","NO","135","56.44%"
"2212 - A","Retain Magistrate Judge Diane M Walker","YES","506","56.44%"
"2212 - A","Retain Magistrate Judge Diane M Walker","NO","132","56.44%"
"2212 - A","Retain Magistrate Judge Abraham E. Wingrove","YES","510","56.44%"
"2212 - A","Retain Magistrate Judge Abraham E. Wingrove","NO","127","56.44%"
"2212 - A","College of Western Idaho Zone 1","Nicole A Bradshaw","489","56.44%"
"2212 - A","College of Western Idaho Zone 3","Jim Reames","482","56.44%"
"2212 - A","College of Western Idaho Zone 4","Gary L Smith","473","56.44%"
"2212 - A","College of Western Idaho Zone 5","Cherie Buckner-Webb","479","56.44%"
"2212 - A","Idaho Constitutional Amendment","YES, approve the proposed Constitutional Amendment for additional language providing that only United States citizens may vote in elections in the State of Idaho.","692","56.44%"
"2212 - A","Idaho Constitutional Amendment","NO, make no change to the Idaho Constitution.","278","56.44%"
"2212 - A","Proposition 1","YES, replace Idaho's primary election with a single top-four primary and change Idaho's general election to a ranked-choice voting system.","249","56.44%"
"2212 - A","Proposition 1","NO, make no change to the current primary and general election voting system.","730","56.44%"
"2213 - A","United States President","Joel Skousen","1","54.55%"
"2213 - A","United States President","Kamala D. Harris","279","54.55%"
"2213 - A","United States President","Chase Oliver","7","54.55%"
"2213 - A","United States President","Donald J. Trump","458","54.55%"
"2213 - A","United States President","Claudia De la Cruz","0","54.55%"
"2213 - A","United States President","Shiva Ayyadurai","1","54.55%"
"2213 - A","United States President","Randall Terry","2","54.55%"
"2213 - A","United States President","Jill Stein","2","54.55%"
"2213 - A","United States President","Robert F Kennedy Jr.","17","54.55%"
"2213 - A","United States President","Brian Larry Kienitz","0","54.55%"
"2213 - A","United States President","Peter Sonski","0","54.55%"
"2213 - A","United States President","Unassigned write-ins","8","54.55%"
"2213 - A","United States Representative District 1","Brendan J. Gomez","16","54.55%"
"2213 - A","United States Representative District 1","Kaylee Peterson","255","54.55%"
"2213 - A","United States Representative District 1","Matt Loesby","28","54.55%"
"2213 - A","United States Representative District 1","Russ Fulcher","420","54.55%"
"2213 - A","United States Representative District 1","David D Bot","0","54.55%"
"2213 - A","United States Representative District 1","Margot Dupre","0","54.55%"
"2213 - A","United States Representative District 1","Unassigned write-ins","1","54.55%"
"2213 - A","State Senator District 22","Dawn C. Pierce","254","54.55%"
"2213 - A","State Senator District 22","Lori Den Hartog","449","54.55%"
"2213 - A","State Representative District 22 Seat A","Loren Petty","260","54.55%"
"2213 - A","State Representative District 22 Seat A","John Vander Woude","443","54.55%"
"2213 - A","State Representative District 22 Seat B","Glida Bothwell","255","54.55%"
"2213 - A","State Representative District 22 Seat B","Jason A. Monks","439","54.55%"
"2213 - A","County Commissioner District 1","Jonathan Lashley","244","54.55%"
"2213 - A","County Commissioner District 1","Ryan Davidson","445","54.55%"
"2213 - A","County Commissioner District 3","Devin Gutierrez","239","54.55%"
"2213 - A","County Commissioner District 3","Tom Dayley","445","54.55%"
"2213 - A","County Sheriff","Doug Traubel","179","54.55%"
"2213 - A","County Sheriff","Matthew Clifford","495","54.55%"
"2213 - A","County Prosecuting Attorney","Johnathan Baldauf","248","54.55%"
"2213 - A","County Prosecuting Attorney","Jan Bennetts","436","54.55%"
"2213 - A","Retain Magistrate Judge Ransom Bailey","YES","419","54.55%"
"2213 - A","Retain Magistrate Judge Ransom Bailey","NO","143","54.55%"
"2213 - A","Retain Magistrate Judge Susan Clark","YES","424","54.55%"
"2213 - A","Retain Magistrate Judge Susan Clark","NO","138","54.55%"
"2213 - A","Retain Magistrate Judge Danica Comstock","YES","403","54.55%"
"2213 - A","Retain Magistrate Judge Danica Comstock","NO","134","54.55%"
"2213 - A","Retain Magistrate Judge Kira L. Dale","YES","406","54.55%"
"2213 - A","Retain Magistrate Judge Kira L. Dale","NO","120","54.55%"
"2213 - A","Retain Magistrate Judge Michael Dean","YES","387","54.55%"
"2213 - A","Retain Magistrate Judge Michael Dean","NO","140","54.55%"
"2213 - A","Retain Magistrate Judge Andrew Ellis","YES","400","54.55%"
"2213 - A","Retain Magistrate Judge Andrew Ellis","NO","130","54.55%"
"2213 - A","Retain Magistrate Judge Laurie A. Fortier","YES","397","54.55%"
"2213 - A","Retain Magistrate Judge Laurie A. Fortier","NO","131","54.55%"
"2213 - A","Retain Magistrate Judge Theresa Gardunia","YES","389","54.55%"
"2213 - A","Retain Magistrate Judge Theresa Gardunia","NO","139","54.55%"
"2213 - A","Retain Magistrate Judge Cathleen MacGregor Irby","YES","383","54.55%"
"2213 - A","Retain Magistrate Judge Cathleen MacGregor Irby","NO","140","54.55%"
"2213 - A","Retain Magistrate Judge Regan C. Jameson","YES","386","54.55%"
"2213 - A","Retain Magistrate Judge Regan C. Jameson","NO","137","54.55%"
"2213 - A","Retain Magistrate Judge Joanne Kibodeaux","YES","393","54.55%"
"2213 - A","Retain Magistrate Judge Joanne Kibodeaux","NO","131","54.55%"
"2213 - A","Retain Magistrate Judge David D. Manweiler","YES","382","54.55%"
"2213 - A","Retain Magistrate Judge David D. Manweiler","NO","145","54.55%"
"2213 - A","Retain Magistrate Judge Michael McLennan","YES","387","54.55%"
"2213 - A","Retain Magistrate Judge Michael McLennan","NO","138","54.55%"
"2213 - A","Retain Magistrate Judge Kyle Schou","YES","384","54.55%"
"2213 - A","Retain Magistrate Judge Kyle Schou","NO","134","54.55%"
"2213 - A","Retain Magistrate Judge Diane M Walker","YES","376","54.55%"
"2213 - A","Retain Magistrate Judge Diane M Walker","NO","141","54.55%"
"2213 - A","Retain Magistrate Judge Abraham E. Wingrove","YES","382","54.55%"
"2213 - A","Retain Magistrate Judge Abraham E. Wingrove","NO","136","54.55%"
"2213 - A","College of Western Idaho Zone 1","Nicole A Bradshaw","411","54.55%"
"2213 - A","College of Western Idaho Zone 3","Jim Reames","383","54.55%"
"2213 - A","College of Western Idaho Zone 4","Gary L Smith","377","54.55%"
"2213 - A","College of Western Idaho Zone 5","Cherie Buckner-Webb","399","54.55%"
"2213 - A","Idaho Constitutional Amendment","YES, approve the proposed Constitutional Amendment for additional language providing that only United States citizens may vote in elections in the State of Idaho.","463","54.55%"
"2213 - A","Idaho Constitutional Amendment","NO, make no change to the Idaho Constitution.","272","54.55%"
"2213 - A","Proposition 1","YES, replace Idaho's primary election with a single top-four primary and change Idaho's general election to a ranked-choice voting system.","264","54.55%"
"2213 - A","Proposition 1","NO, make no change to the current primary and general election voting system.","469","54.55%"
"2214 - A","United States President","Joel Skousen","1","49.06%"
"2214 - A","United States President","Kamala D. Harris","294","49.06%"
"2214 - A","United States President","Chase Oliver","6","49.06%"
"2214 - A","United States President","Donald J. Trump","535","49.06%"
"2214 - A","United States President","Claudia De la Cruz","0","49.06%"
"2214 - A","United States President","Shiva Ayyadurai","2","49.06%"
"2214 - A","United States President","Randall Terry","1","49.06%"
"2214 - A","United States President","Jill Stein","4","49.06%"
"2214 - A","United States President","Robert F Kennedy Jr.","10","49.06%"
"2214 - A","United States President","Brian Larry Kienitz","0","49.06%"
"2214 - A","United States President","Peter Sonski","0","49.06%"
"2214 - A","United States President","Unassigned write-ins","5","49.06%"
"2214 - A","United States Representative District 1","Brendan J. Gomez","9","49.06%"
"2214 - A","United States Representative District 1","Kaylee Peterson","278","49.06%"
"2214 - A","United States Representative District 1","Matt Loesby","38","49.06%"
"2214 - A","United States Representative District 1","Russ Fulcher","508","49.06%"
"2214 - A","United States Representative District 1","David D Bot","0","49.06%"
"2214 - A","United States Representative District 1","Margot Dupre","0","49.06%"
"2214 - A","United States Representative District 1","Unassigned write-ins","0","49.06%"
"2214 - A","State Senator District 22","Dawn C. Pierce","289","49.06%"
"2214 - A","State Senator District 22","Lori Den Hartog","540","49.06%"
"2214 - A","State Representative District 22 Seat A","Loren Petty","291","49.06%"
"2214 - A","State Representative District 22 Seat A","John Vander Woude","533","49.06%"
"2214 - A","State Representative District 22 Seat B","Glida Bothwell","277","49.06%"
"2214 - A","State Representative District 22 Seat B","Jason A. Monks","542","49.06%"
"2214 - A","County Commissioner District 1","Jonathan Lashley","271","49.06%"
"2214 - A","County Commissioner District 1","Ryan Davidson","541","49.06%"
"2214 - A","County Commissioner District 3","Devin Gutierrez","270","49.06%"
"2214 - A","County Commissioner District 3","Tom Dayley","541","49.06%"
"2214 - A","County Sheriff","Doug Traubel","224","49.06%"
"2214 - A","County Sheriff","Matthew Clifford","568","49.06%"
"2214 - A","County Prosecuting Attorney","Johnathan Baldauf","258","49.06%"
"2214 - A","County Prosecuting Attorney","Jan Bennetts","556","49.06%"
"2214 - A","Retain Magistrate Judge Ransom Bailey","YES","485","49.06%"
"2214 - A","Retain Magistrate Judge Ransom Bailey","NO","177","49.06%"
"2214 - A","Retain Magistrate Judge Susan Clark","YES","465","49.06%"
"2214 - A","Retain Magistrate Judge Susan Clark","NO","187","49.06%"
"2214 - A","Retain Magistrate Judge Danica Comstock","YES","463","49.06%"
"2214 - A","Retain Magistrate Judge Danica Comstock","NO","173","49.06%"
"2214 - A","Retain Magistrate Judge Kira L. Dale","YES","461","49.06%"
"2214 - A","Retain Magistrate Judge Kira L. Dale","NO","169","49.06%"
"2214 - A","Retain Magistrate Judge Michael Dean","YES","449","49.06%"
"2214 - A","Retain Magistrate Judge Michael Dean","NO","173","49.06%"
"2214 - A","Retain Magistrate Judge Andrew Ellis","YES","463","49.06%"
"2214 - A","Retain Magistrate Judge Andrew Ellis","NO","165","49.06%"
"2214 - A","Retain Magistrate Judge Laurie A. Fortier","YES","446","49.06%"
"2214 - A","Retain Magistrate Judge Laurie A. Fortier","NO","186","49.06%"
"2214 - A","Retain Magistrate Judge Theresa Gardunia","YES","433","49.06%"
"2214 - A","Retain Magistrate Judge Theresa Gardunia","NO","189","49.06%"
"2214 - A","Retain Magistrate Judge Cathleen MacGregor Irby","YES","440","49.06%"
"2214 - A","Retain Magistrate Judge Cathleen MacGregor Irby","NO","181","49.06%"
"2214 - A","Retain Magistrate Judge Regan C. Jameson","YES","458","49.06%"
"2214 - A","Retain Magistrate Judge Regan C. Jameson","NO","160","49.06%"
"2214 - A","Retain Magistrate Judge Joanne Kibodeaux","YES","441","49.06%"
"2214 - A","Retain Magistrate Judge Joanne Kibodeaux","NO","180","49.06%"
"2214 - A","Retain Magistrate Judge David D. Manweiler","YES","455","49.06%"
"2214 - A","Retain Magistrate Judge David D. Manweiler","NO","171","49.06%"
"2214 - A","Retain Magistrate Judge Michael McLennan","YES","444","49.06%"
"2214 - A","Retain Magistrate Judge Michael McLennan","NO","173","49.06%"
"2214 - A","Retain Magistrate Judge Kyle Schou","YES","434","49.06%"
"2214 - A","Retain Magistrate Judge Kyle Schou","NO","191","49.06%"
"2214 - A","Retain Magistrate Judge Diane M Walker","YES","443","49.06%"
"2214 - A","Retain Magistrate Judge Diane M Walker","NO","180","49.06%"
"2214 - A","Retain Magistrate Judge Abraham E. Wingrove","YES","447","49.06%"
"2214 - A","Retain Magistrate Judge Abraham E. Wingrove","NO","171","49.06%"
"2214 - A","College of Western Idaho Zone 1","Nicole A Bradshaw","473","49.06%"
"2214 - A","College of Western Idaho Zone 3","Jim Reames","440","49.06%"
"2214 - A","College of Western Idaho Zone 4","Gary L Smith","445","49.06%"
"2214 - A","College of Western Idaho Zone 5","Cherie Buckner-Webb","450","49.06%"
"2214 - A","Idaho Constitutional Amendment","YES, approve the proposed Constitutional Amendment for additional language providing that only United States citizens may vote in elections in the State of Idaho.","541","49.06%"
"2214 - A","Idaho Constitutional Amendment","NO, make no change to the Idaho Constitution.","292","49.06%"
"2214 - A","Proposition 1","YES, replace Idaho's primary election with a single top-four primary and change Idaho's general election to a ranked-choice voting system.","275","49.06%"
"2214 - A","Proposition 1","NO, make no change to the current primary and general election voting system.","569","49.06%"
"2215 - A","United States President","Joel Skousen","0","54.83%"
"2215 - A","United States President","Kamala D. Harris","251","54.83%"
"2215 - A","United States President","Chase Oliver","6","54.83%"
"2215 - A","United States President","Donald J. Trump","459","54.83%"
"2215 - A","United States President","Claudia De la Cruz","0","54.83%"
"2215 - A","United States President","Shiva Ayyadurai","0","54.83%"
"2215 - A","United States President","Randall Terry","1","54.83%"
"2215 - A","United States President","Jill Stein","4","54.83%"
"2215 - A","United States President","Robert F Kennedy Jr.","12","54.83%"
"2215 - A","United States President","Brian Larry Kienitz","0","54.83%"
"2215 - A","United States President","Peter Sonski","0","54.83%"
"2215 - A","United States President","Unassigned write-ins","5","54.83%"
"2215 - A","United States Representative District 1","Brendan J. Gomez","17","54.83%"
"2215 - A","United States Representative District 1","Kaylee Peterson","242","54.83%"
"2215 - A","United States Representative District 1","Matt Loesby","25","54.83%"
"2215 - A","United States Representative District 1","Russ Fulcher","423","54.83%"
"2215 - A","United States Representative District 1","David D Bot","0","54.83%"
"2215 - A","United States Representative District 1","Margot Dupre","0","54.83%"
"2215 - A","United States Representative District 1","Unassigned write-ins","1","54.83%"
"2215 - A","State Senator District 22","Dawn C. Pierce","242","54.83%"
"2215 - A","State Senator District 22","Lori Den Hartog","460","54.83%"
"2215 - A","State Representative District 22 Seat A","Loren Petty","251","54.83%"
"2215 - A","State Representative District 22 Seat A","John Vander Woude","449","54.83%"
"2215 - A","State Representative District 22 Seat B","Glida Bothwell","246","54.83%"
"2215 - A","State Representative District 22 Seat B","Jason A. Monks","451","54.83%"
"2215 - A","County Commissioner District 1","Jonathan Lashley","231","54.83%"
"2215 - A","County Commissioner District 1","Ryan Davidson","465","54.83%"
"2215 - A","County Commissioner District 3","Devin Gutierrez","225","54.83%"
"2215 - A","County Commissioner District 3","Tom Dayley","461","54.83%"
"2215 - A","County Sheriff","Doug Traubel","181","54.83%"
"2215 - A","County Sheriff","Matthew Clifford","485","54.83%"
"2215 - A","County Prosecuting Attorney","Johnathan Baldauf","227","54.83%"
"2215 - A","County Prosecuting Attorney","Jan Bennetts","460","54.83%"
"2215 - A","Retain Magistrate Judge Ransom Bailey","YES","388","54.83%"
"2215 - A","Retain Magistrate Judge Ransom Bailey","NO","165","54.83%"
"2215 - A","Retain Magistrate Judge Susan Clark","YES","396","54.83%"
"2215 - A","Retain Magistrate Judge Susan Clark","NO","157","54.83%"
"2215 - A","Retain Magistrate Judge Danica Comstock","YES","378","54.83%"
"2215 - A","Retain Magistrate Judge Danica Comstock","NO","144","54.83%"
"2215 - A","Retain Magistrate Judge Kira L. Dale","YES","372","54.83%"
"2215 - A","Retain Magistrate Judge Kira L. Dale","NO","143","54.83%"
"2215 - A","Retain Magistrate Judge Michael Dean","YES","368","54.83%"
"2215 - A","Retain Magistrate Judge Michael Dean","NO","151","54.83%"
"2215 - A","Retain Magistrate Judge Andrew Ellis","YES","364","54.83%"
"2215 - A","Retain Magistrate Judge Andrew Ellis","NO","154","54.83%"
"2215 - A","Retain Magistrate Judge Laurie A. Fortier","YES","371","54.83%"
"2215 - A","Retain Magistrate Judge Laurie A. Fortier","NO","146","54.83%"
"2215 - A","Retain Magistrate Judge Theresa Gardunia","YES","370","54.83%"
"2215 - A","Retain Magistrate Judge Theresa Gardunia","NO","146","54.83%"
"2215 - A","Retain Magistrate Judge Cathleen MacGregor Irby","YES","378","54.83%"
"2215 - A","Retain Magistrate Judge Cathleen MacGregor Irby","NO","141","54.83%"
"2215 - A","Retain Magistrate Judge Regan C. Jameson","YES","361","54.83%"
"2215 - A","Retain Magistrate Judge Regan C. Jameson","NO","148","54.83%"
"2215 - A","Retain Magistrate Judge Joanne Kibodeaux","YES","360","54.83%"
"2215 - A","Retain Magistrate Judge Joanne Kibodeaux","NO","150","54.83%"
"2215 - A","Retain Magistrate Judge David D. Manweiler","YES","353","54.83%"
"2215 - A","Retain Magistrate Judge David D. Manweiler","NO","162","54.83%"
"2215 - A","Retain Magistrate Judge Michael McLennan","YES","356","54.83%"
"2215 - A","Retain Magistrate Judge Michael McLennan","NO","150","54.83%"
"2215 - A","Retain Magistrate Judge Kyle Schou","YES","339","54.83%"
"2215 - A","Retain Magistrate Judge Kyle Schou","NO","168","54.83%"
"2215 - A","Retain Magistrate Judge Diane M Walker","YES","371","54.83%"
"2215 - A","Retain Magistrate Judge Diane M Walker","NO","139","54.83%"
"2215 - A","Retain Magistrate Judge Abraham E. Wingrove","YES","357","54.83%"
"2215 - A","Retain Magistrate Judge Abraham E. Wingrove","NO","151","54.83%"
"2215 - A","Ada County Highway District Zone 1","Antonio C Bommarito","283","54.83%"
"2215 - A","Ada County Highway District Zone 1","Patricia Nilsson","286","54.83%"
"2215 - A","College of Western Idaho Zone 1","Nicole A Bradshaw","411","54.83%"
"2215 - A","College of Western Idaho Zone 3","Jim Reames","399","54.83%"
"2215 - A","College of Western Idaho Zone 4","Gary L Smith","392","54.83%"
"2215 - A","College of Western Idaho Zone 5","Cherie Buckner-Webb","400","54.83%"
"2215 - A","Idaho Constitutional Amendment","YES, approve the proposed Constitutional Amendment for additional language providing that only United States citizens may vote in elections in the State of Idaho.","445","54.83%"
"2215 - A","Idaho Constitutional Amendment","NO, make no change to the Idaho Constitution.","263","54.83%"
"2215 - A","Proposition 1","YES, replace Idaho's primary election with a single top-four primary and change Idaho's general election to a ranked-choice voting system.","245","54.83%"
"2215 - A","Proposition 1","NO, make no change to the current primary and general election voting system.","474","54.83%"
"2216 - KS","United States President","Joel Skousen","2","73.55%"
"2216 - KS","United States President","Kamala D. Harris","259","73.55%"
"2216 - KS","United States President","Chase Oliver","9","73.55%"
"2216 - KS","United States President","Donald J. Trump","1283","73.55%"
"2216 - KS","United States President","Claudia De la Cruz","1","73.55%"
"2216 - KS","United States President","Shiva Ayyadurai","0","73.55%"
"2216 - KS","United States President","Randall Terry","1","73.55%"
"2216 - KS","United States President","Jill Stein","9","73.55%"
"2216 - KS","United States President","Robert F Kennedy Jr.","30","73.55%"
"2216 - KS","United States President","Brian Larry Kienitz","0","73.55%"
"2216 - KS","United States President","Peter Sonski","0","73.55%"
"2216 - KS","United States President","Unassigned write-ins","10","73.55%"
"2216 - KS","United States Representative District 1","Brendan J. Gomez","39","73.55%"
"2216 - KS","United States Representative District 1","Kaylee Peterson","240","73.55%"
"2216 - KS","United States Representative District 1","Matt Loesby","39","73.55%"
"2216 - KS","United States Representative District 1","Russ Fulcher","1221","73.55%"
"2216 - KS","United States Representative District 1","David D Bot","0","73.55%"
"2216 - KS","United States Representative District 1","Margot Dupre","0","73.55%"
"2216 - KS","United States Representative District 1","Unassigned write-ins","0","73.55%"
"2216 - KS","State Senator District 22","Dawn C. Pierce","236","73.55%"
"2216 - KS","State Senator District 22","Lori Den Hartog","1283","73.55%"
"2216 - KS","State Representative District 22 Seat A","Loren Petty","243","73.55%"
"2216 - KS","State Representative District 22 Seat A","John Vander Woude","1257","73.55%"
"2216 - KS","State Representative District 22 Seat B","Glida Bothwell","238","73.55%"
"2216 - KS","State Representative District 22 Seat B","Jason A. Monks","1269","73.55%"
"2216 - KS","County Commissioner District 1","Jonathan Lashley","230","73.55%"
"2216 - KS","County Commissioner District 1","Ryan Davidson","1260","73.55%"
"2216 - KS","County Commissioner District 3","Devin Gutierrez","235","73.55%"
"2216 - KS","County Commissioner District 3","Tom Dayley","1257","73.55%"
"2216 - KS","County Sheriff","Doug Traubel","301","73.55%"
"2216 - KS","County Sheriff","Matthew Clifford","1169","73.55%"
"2216 - KS","County Prosecuting Attorney","Johnathan Baldauf","221","73.55%"
"2216 - KS","County Prosecuting Attorney","Jan Bennetts","1263","73.55%"
"2216 - KS","Retain Magistrate Judge Ransom Bailey","YES","857","73.55%"
"2216 - KS","Retain Magistrate Judge Ransom Bailey","NO","235","73.55%"
"2216 - KS","Retain Magistrate Judge Susan Clark","YES","834","73.55%"
"2216 - KS","Retain Magistrate Judge Susan Clark","NO","260","73.55%"
"2216 - KS","Retain Magistrate Judge Danica Comstock","YES","815","73.55%"
"2216 - KS","Retain Magistrate Judge Danica Comstock","NO","240","73.55%"
"2216 - KS","Retain Magistrate Judge Kira L. Dale","YES","804","73.55%"
"2216 - KS","Retain Magistrate Judge Kira L. Dale","NO","245","73.55%"
"2216 - KS","Retain Magistrate Judge Michael Dean","YES","795","73.55%"
"2216 - KS","Retain Magistrate Judge Michael Dean","NO","239","73.55%"
"2216 - KS","Retain Magistrate Judge Andrew Ellis","YES","796","73.55%"
"2216 - KS","Retain Magistrate Judge Andrew Ellis","NO","243","73.55%"
"2216 - KS","Retain Magistrate Judge Laurie A. Fortier","YES","808","73.55%"
"2216 - KS","Retain Magistrate Judge Laurie A. Fortier","NO","236","73.55%"
"2216 - KS","Retain Magistrate Judge Theresa Gardunia","YES","788","73.55%"
"2216 - KS","Retain Magistrate Judge Theresa Gardunia","NO","258","73.55%"
"2216 - KS","Retain Magistrate Judge Cathleen MacGregor Irby","YES","797","73.55%"
"2216 - KS","Retain Magistrate Judge Cathleen MacGregor Irby","NO","245","73.55%"
"2216 - KS","Retain Magistrate Judge Regan C. Jameson","YES","801","73.55%"
"2216 - KS","Retain Magistrate Judge Regan C. Jameson","NO","223","73.55%"
"2216 - KS","Retain Magistrate Judge Joanne Kibodeaux","YES","781","73.55%"
"2216 - KS","Retain Magistrate Judge Joanne Kibodeaux","NO","252","73.55%"
"2216 - KS","Retain Magistrate Judge David D. Manweiler","YES","796","73.55%"
"2216 - KS","Retain Magistrate Judge David D. Manweiler","NO","244","73.55%"
"2216 - KS","Retain Magistrate Judge Michael McLennan","YES","795","73.55%"
"2216 - KS","Retain Magistrate Judge Michael McLennan","NO","226","73.55%"
"2216 - KS","Retain Magistrate Judge Kyle Schou","YES","769","73.55%"
"2216 - KS","Retain Magistrate Judge Kyle Schou","NO","253","73.55%"
"2216 - KS","Retain Magistrate Judge Diane M Walker","YES","766","73.55%"
"2216 - KS","Retain Magistrate Judge Diane M Walker","NO","283","73.55%"
"2216 - KS","Retain Magistrate Judge Abraham E. Wingrove","YES","783","73.55%"
"2216 - KS","Retain Magistrate Judge Abraham E. Wingrove","NO","242","73.55%"
"2216 - KS","College of Western Idaho Zone 1","Nicole A Bradshaw","829","73.55%"
"2216 - KS","College of Western Idaho Zone 3","Jim Reames","794","73.55%"
"2216 - KS","College of Western Idaho Zone 4","Gary L Smith","787","73.55%"
"2216 - KS","College of Western Idaho Zone 5","Cherie Buckner-Webb","779","73.55%"
"2216 - KS","Idaho Constitutional Amendment","YES, approve the proposed Constitutional Amendment for additional language providing that only United States citizens may vote in elections in the State of Idaho.","1169","73.55%"
"2216 - KS","Idaho Constitutional Amendment","NO, make no change to the Idaho Constitution.","379","73.55%"
"2216 - KS","Proposition 1","YES, replace Idaho's primary election with a single top-four primary and change Idaho's general election to a ranked-choice voting system.","279","73.55%"
"2216 - KS","Proposition 1","NO, make no change to the current primary and general election voting system.","1275","73.55%"
"2216 - KS","Kuna School District Levy (Combine Results with Canyon County)","IN FAVOR OF AUTHORIZING A SUPPLEMENTAL LEVY IN THE AMOUNT OF $3,609,360 PER YEAR FOR TWO (2) YEARS","914","73.55%"
"2216 - KS","Kuna School District Levy (Combine Results with Canyon County)","AGAINST AUTHORIZING A SUPPLEMENTAL LEVY IN THE AMOUNT OF $3,609,360 PER YEAR FOR TWO (2) YEARS","606","73.55%"
"2217 - A","United States President","Joel Skousen","0","75.80%"
"2217 - A","United States President","Kamala D. Harris","260","75.80%"
"2217 - A","United States President","Chase Oliver","7","75.80%"
"2217 - A","United States President","Donald J. Trump","819","75.80%"
"2217 - A","United States President","Claudia De la Cruz","0","75.80%"
"2217 - A","United States President","Shiva Ayyadurai","0","75.80%"
"2217 - A","United States President","Randall Terry","0","75.80%"
"2217 - A","United States President","Jill Stein","1","75.80%"
"2217 - A","United States President","Robert F Kennedy Jr.","18","75.80%"
"2217 - A","United States President","Brian Larry Kienitz","0","75.80%"
"2217 - A","United States President","Peter Sonski","0","75.80%"
"2217 - A","United States President","Unassigned write-ins","4","75.80%"
"2217 - A","United States Representative District 1","Brendan J. Gomez","10","75.80%"
"2217 - A","United States Representative District 1","Kaylee Peterson","240","75.80%"
"2217 - A","United States Representative District 1","Matt Loesby","22","75.80%"
